Column1.Punishment,Column1.Id,Column1.GovermentAgency,Column1.MeetingAgency,Column1.Type,Column1.Status,Column1.Name,Column1.Desc,Column1.EffectiveStartTime,Column1.EffectiveEndTime,Column1.ContactMethod,Column1.KWT,Column1.Version,Column1.CreatorUserId,Column1.CreationTime,Column1.LastModifiedUserId,Column1.ModifictionTime,Column1.polygons,Column1.wkt
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",340,1,.886.101.20006.20002,7,1,北50 銓敘部,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商銓敘部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：周利真
電子郵件：f81318@mocs.gov.tw
電話：02-82366766",,1,21625,/Date(1580979061130)/,21625,/Date(1580979061130)/,[List],"POLYGON ((121.548638888889 24.9885277777778, 121.549361111111 24.9886944444444, 121.549222222222 24.9893055555556, 121.548361111111 24.9891388888889, 121.548638888889 24.9885277777778))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",341,1,.886.101.20006.20001,7,1,北51 考選部行政大樓,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商考選部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：總務司魏聖儒
電子郵件：000507＠mail.moex.gov.tw
電話：02-22369188轉3199",,1,21625,/Date(1580979061270)/,21625,/Date(1580979061270)/,[List],"POLYGON ((121.549444444444 24.9883333333333, 121.5486 24.9883, 121.5487 24.988, 121.5496 24.9881, 121.549444444444 24.9883333333333))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",342,1,.886.101.20006.20001,7,1,北52 考選部第一試務大樓,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商考選部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：總務司魏聖儒
電子郵件：000507＠mail.moex.gov.tw
電話：02-22369188轉3199",,1,21625,/Date(1580979061393)/,21625,/Date(1580979061393)/,[List],"POLYGON ((121.549741666667 24.9879583333333, 121.549411111111 24.9879138888889, 121.549491666667 24.987375, 121.549861111111 24.9874583333333, 121.549741666667 24.9879583333333))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",343,1,.886.101.20006.20001,7,1,北53 考選部國家考場、第二試務大樓、第三試務大樓,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商考選部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：總務司魏聖儒
電子郵件：000507＠mail.moex.gov.tw
電話：02-22369188轉3199",,1,21625,/Date(1580979061503)/,21625,/Date(1580979061503)/,[List],"POLYGON ((121.550455555556 24.987525, 121.548780555556 24.9872222222222, 121.548913888889 24.9866444444444, 121.550294444444 24.9868666666667, 121.5505 24.9871083333333, 121.550455555556 24.987525))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",344,1,03.20003.20056.20029,7,1,北57 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：蘇貴志
電子郵件：qqman7676@gmail.com
電話：0953750015",,1,21625,/Date(1580979061630)/,21625,/Date(1580979061630)/,[List],"POLYGON ((121.606111111111 25.0236111111111, 121.585833333333 25.0436111111111, 121.596388888889 25.0558333333333, 121.606666666667 25.0566666666667, 121.606111111111 25.0236111111111))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",345,1,03.20003.20056.20029,7,1,北59 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：王品人
電子郵件：pinpin790628@yahoo.com.tw
電話：0955540878",,1,21625,/Date(1580979061753)/,21625,/Date(1580979061753)/,[List],"POLYGON ((121.550555555556 25.0891666666667, 121.550555555556 25.0897222222222, 121.549722222222 25.0897222222222, 121.549722222222 25.0894444444444, 121.550555555556 25.0891666666667))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",346,1,03.20003.20056.20029,7,1,北60 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：王品人
電子郵件：pinpin790628@yahoo.com.tw
電話：0955540878",,1,21625,/Date(1580979061893)/,21625,/Date(1580979061893)/,[List],"POLYGON ((121.5475 25.09, 121.546666666667 25.09, 121.546666666667 25.0905555555556, 121.5475 25.0905555555556, 121.5475 25.09))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",347,1,03.20003.20056.20029,7,1,北62 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：田葳慈
電子郵件：joh95102@yahoo.com.tw
電話：0985862188",,1,21625,/Date(1580979062003)/,21625,/Date(1580979062003)/,[List],"POLYGON ((121.541 25.0113, 121.5423 25.0121, 121.5432 25.011, 121.5429 25.0102, 121.541 25.0113))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",348,1,03.20003.20056.20029,7,1,北63 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：田葳慈
電子郵件：joh95102@yahoo.com.tw
電話：0985862188",,1,21625,/Date(1580979062113)/,21625,/Date(1580979062113)/,[List],"POLYGON ((121.540555555556 25.0088888888889, 121.542777777778 25.0086111111111, 121.5425 25.0069444444444, 121.54 25.0072222222222, 121.540555555556 25.0088888888889))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",350,1,03.20003.20056.20029,7,1,北68 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：田葳慈
電子郵件：joh95102@yahoo.com.tw
電話：0985862188",,1,21625,/Date(1580979062333)/,21625,/Date(1580979062333)/,[List],"POLYGON ((121.541944444444 25.1886111111111, 121.541944444444 25.1888888888889, 121.542777777778 25.1888888888889, 121.542777777778 25.1886111111111, 121.541944444444 25.1886111111111))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",351,1,03.20003.20056.20029,7,1,北71 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：蘇紘胥
電子郵件：armor4893@gmail.com
電話：02-23146952#261316",,1,21625,/Date(1580979062457)/,21625,/Date(1580979062457)/,[List],"POLYGON ((121.606666666667 25.1317138888889, 121.608208333333 25.1282055555556, 121.624475 25.1354027777778, 121.625008333333 25.1406583333333, 121.619494444444 25.1387111111111, 121.606666666667 25.1317138888889))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",352,1,03.20003.20056.20029,7,1,北72 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：楊豐澤
電子郵件：wallcepopo061@webmail.mil.tw
電話：655236",,1,21625,/Date(1580979062597)/,21625,/Date(1580979062597)/,[List],"POLYGON ((121.596961111111 25.0479833333333, 121.610383333333 25.0485194444444, 121.605775 25.0398166666667, 121.597822222222 25.0389944444444, 121.593816666667 25.0399888888889, 121.595211111111 25.0459583333333, 121.596961111111 25.0479833333333))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",353,1,03.20003.20056.20029,7,1,北75 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com
電話：0980654639",,1,21625,/Date(1580979062707)/,21625,/Date(1580979062707)/,[List],"POLYGON ((121.520833333333 25.1030555555556, 121.520277777778 25.1027777777778, 121.520833333333 25.1, 121.521111111111 25.1027777777778, 121.520833333333 25.1030555555556))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",354,1,03.20003.20056.20029,7,1,北84 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com
電話：0980654639",,1,21625,/Date(1580979062833)/,21625,/Date(1580979062833)/,[List],"POLYGON ((121.543611111111 25.0355555555556, 121.544444444444 25.0355555555556, 121.544166666667 25.0344444444444, 121.543611111111 25.0344444444444, 121.543611111111 25.0355555555556))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",355,1,03.20003.20056.20029,7,1,北86 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com
電話：0980654639",,1,21625,/Date(1580979062940)/,21625,/Date(1580979062940)/,[List],"POLYGON ((121.556666666667 25.0044444444444, 121.5575 25.0038888888889, 121.559166666667 25.0055555555556, 121.558055555556 25.0061111111111, 121.556666666667 25.0044444444444))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",356,1,01.20005.20008.20022,7,1,北94 臺灣士林地方法院士林簡易庭,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商臺灣士林地方法院同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口:政風室
電子郵件:sldged@judicial.gov.tw
電話:(02)2831-2321分機572",,1,21625,/Date(1580979063050)/,21625,/Date(1580979063050)/,[List],"POLYGON ((121.513944444444 25.0798888888889, 121.514611111111 25.08, 121.514805555556 25.0796666666667, 121.514111111111 25.0795277777778, 121.513944444444 25.0798888888889))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",357,1,2.16.886.101.20003,7,1,北95 行政院,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商行政院同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：鐘鈞傑
電子郵件：ginger@ey.gov.tw
電話：02-33566962",,1,21625,/Date(1580979063177)/,21625,/Date(1580979063177)/,[List],"POLYGON ((121.521966666667 25.04665, 121.520466666667 25.047, 121.519925 25.0457916666667, 121.521558333333 25.0453333333333, 121.521966666667 25.04665))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",359,1,01.20003.20007.20127,7,1,北102 台灣電力股份有限公司總處大樓,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商台灣電力股份有限公司同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口:大樓管理組警衛課
電子郵件:U148320@taipower.com.tw
電話:23666439",,1,21625,/Date(1580979063457)/,21625,/Date(1580979063457)/,[List],"POLYGON ((121.531111111111 25.0175, 121.530833333333 25.0177777777778, 121.530555555556 25.0175, 121.530833333333 25.0172222222222, 121.531111111111 25.0175))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",360,1,01.20003.20070.20001,7,1,北103 海巡機關,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商海洋委員會海巡署同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：科員許柏皇
電子郵件：ph1009@cga.gov.tw
電話： 02-22399201#266249",,1,21625,/Date(1580979063630)/,21625,/Date(1580979063630)/,[List],"POLYGON ((121.559797222222 24.9966861111111, 121.5599 24.9963388888889, 121.559491666667 24.9944722222222, 121.558983333333 24.9934027777778, 121.558677777778 24.9934833333333, 121.5584 24.9943111111111, 121.557238888889 24.9952305555556, 121.557205555556 24.9962222222222, 121.557883333333 24.9964055555556, 121.558475 24.9962416666667, 121.558941666667 24.9962805555556, 121.558941666667 24.9965833333333, 121.559797222222 24.9966861111111))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",361,1,03.20003.20056.20029,7,1,北108 陸軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：李政憲
電子郵件：mark565679@yahoo.com.tw
電話：0982296249",,1,21625,/Date(1580979063737)/,21625,/Date(1580979063737)/,[List],"POLYGON ((121.591388888889 25.0497222222222, 121.590833333333 25.0494444444444, 121.590833333333 25.0486111111111, 121.589444444444 25.0477777777778, 121.590277777778 25.0463888888889, 121.5925 25.0461111111111, 121.592777777778 25.0463888888889, 121.5925 25.0480555555556, 121.5925 25.0483333333333, 121.592777777778 25.0488888888889, 121.591944444444 25.0486111111111, 121.591388888889 25.0497222222222))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",362,1,03.20003.20056.20029,7,1,北109 陸軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：黃生俊
電子郵件：lkk6224@yahoo.com.tw電話：0980888580",,1,21625,/Date(1580979063880)/,21625,/Date(1580979063880)/,[List],"POLYGON ((121.584722222222 25.0483333333333, 121.585555555556 25.0491666666667, 121.585277777778 25.0497222222222, 121.583888888889 25.0494444444444, 121.584722222222 25.0483333333333))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",363,1,03.20003.20056.20029,7,1,北110 陸軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：邱義普
電子郵件：a0912950692@gmail.com.tw電話：0912950692",,1,21625,/Date(1580979064003)/,21625,/Date(1580979064003)/,[List],"POLYGON ((121.572222222222 25.0222222222222, 121.572777777778 25.0227777777778, 121.573055555556 25.0225, 121.5725 25.0219444444444, 121.572222222222 25.0222222222222))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",364,1,03.20003.20056.20029,7,1,北111 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：王品人
電子郵件：pinpin790628@yahoo.com.tw電話：0955540878",,1,21625,/Date(1580979064177)/,21625,/Date(1580979064177)/,[List],"POLYGON ((121.544444444444 25.0797222222222, 121.54 25.0794444444444, 121.539722222222 25.0844444444444, 121.544444444444 25.0847222222222, 121.544444444444 25.0797222222222))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",365,1,03.20003.20056.20029,7,1,北112 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：王品人
電子郵件：pinpin790628@yahoo.com.tw電話：0955540878",,1,21625,/Date(1580979064300)/,21625,/Date(1580979064300)/,[List],"POLYGON ((121.550555555556 25.0891666666667, 121.550555555556 25.0897222222222, 121.549722222222 25.0897222222222, 121.549722222222 25.0894444444444, 121.550555555556 25.0891666666667))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",366,1,03.20003.20056.20029,7,1,北113 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：王品人
電子郵件：pinpin790628@yahoo.com.tw電話：0955540878",,1,21625,/Date(1580979064440)/,21625,/Date(1580979064440)/,[List],"POLYGON ((121.5475 25.09, 121.546666666667 25.09, 121.546666666667 25.0905555555556, 121.5475 25.0905555555556, 121.5475 25.09))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",367,1,03.20003.20056.20029,7,1,北114 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：王品人
電子郵件：pinpin790628@yahoo.com.tw電話：0955540879",,1,21625,/Date(1580979064567)/,21625,/Date(1580979064567)/,[List],"POLYGON ((121.5636 25.1346, 121.5638 25.1343, 121.5642 25.1346, 121.564 25.1348, 121.5636 25.1346))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",368,1,03.20003.20056.20029,7,1,北117 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：田葳慈
電子郵件：joh95102@yahoo.com.tw電話：0985862188",,1,21625,/Date(1580979064723)/,21625,/Date(1580979064723)/,[List],"POLYGON ((121.5725 25.0219444444444, 121.573055555556 25.0227777777778, 121.573888888889 25.0233333333333, 121.575 25.0233333333333, 121.5725 25.0219444444444))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",369,1,03.20003.20056.20029,7,1,北118 海軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：海軍司令部戰訓處電子郵件：
電話：683681",,1,21625,/Date(1580979064863)/,21625,/Date(1580979064863)/,[List],"POLYGON ((121.538827777778 25.07785, 121.539194444444 25.0822722222222, 121.535641666667 25.0843833333333, 121.532555555556 25.0830166666667, 121.533 25.0818638888889, 121.535775 25.0791638888889, 121.534930555556 25.078075, 121.538827777778 25.07785))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",371,1,03.20003.20056.20029,7,1,北121 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979065143)/,21625,/Date(1580979065143)/,[List],"POLYGON ((121.508333333333 25.0419444444444, 121.507777777778 25.0405555555556, 121.509166666667 25.0402777777778, 121.509444444444 25.0416666666667, 121.508333333333 25.0419444444444))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",372,1,03.20003.20056.20029,7,1,北122 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979065253)/,21625,/Date(1580979065253)/,[List],"POLYGON ((121.520833333333 25.1030555555556, 121.520277777778 25.1027777777778, 121.520833333333 25.1, 121.521111111111 25.1027777777778, 121.520833333333 25.1030555555556))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",373,1,03.20003.20056.20029,7,1,北123 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979065380)/,21625,/Date(1580979065380)/,[List],"POLYGON ((121.511111111111 25.0388888888889, 121.512777777778 25.0388888888889, 121.513055555556 25.0408333333333, 121.511388888889 25.0411111111111, 121.511111111111 25.0388888888889))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",374,1,03.20003.20056.20029,7,1,北124 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979065503)/,21625,/Date(1580979065503)/,[List],"POLYGON ((121.527222222222 25.0880555555556, 121.528611111111 25.0880555555556, 121.529444444444 25.0908333333333, 121.527222222222 25.0908333333333, 121.527222222222 25.0880555555556))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",375,1,03.20003.20056.20029,7,1,北125 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979065643)/,21625,/Date(1580979065643)/,[List],"POLYGON ((121.544722222222 25.08, 121.545 25.0877777777778, 121.54 25.0880555555556, 121.540277777778 25.0794444444444, 121.544722222222 25.08))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",376,1,03.20003.20056.20029,7,1,北126 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979065770)/,21625,/Date(1580979065770)/,[List],"POLYGON ((121.542777777778 25.085, 121.5425 25.0872222222222, 121.538333333333 25.0880555555556, 121.538333333333 25.085, 121.542777777778 25.085))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",377,1,03.20003.20056.20029,7,1,北127 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979065910)/,21625,/Date(1580979065910)/,[List],"POLYGON ((121.533333333333 25.0808333333333, 121.533888888889 25.0780555555556, 121.530555555556 25.0780555555556, 121.530277777778 25.0805555555556, 121.533333333333 25.0808333333333))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",379,1,03.20003.20056.20029,7,1,北129 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979066177)/,21625,/Date(1580979066177)/,[List],"POLYGON ((121.512222222222 25.0341666666667, 121.5125 25.0333333333333, 121.511944444444 25.0333333333333, 121.511666666667 25.0338888888889, 121.512222222222 25.0341666666667))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",380,1,03.20003.20056.20029,7,1,北130 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979066270)/,21625,/Date(1580979066270)/,[List],"POLYGON ((121.512777777778 25.0388888888889, 121.510833333333 25.0377777777778, 121.508055555556 25.0372222222222, 121.508611111111 25.0383333333333, 121.512777777778 25.0388888888889))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",381,1,03.20003.20056.20029,7,1,北131 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979066410)/,21625,/Date(1580979066410)/,[List],"POLYGON ((121.543611111111 25.0355555555556, 121.544444444444 25.0355555555556, 121.544166666667 25.0344444444444, 121.543611111111 25.0344444444444, 121.543611111111 25.0355555555556))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",382,1,03.20003.20056.20029,7,1,北132 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979066520)/,21625,/Date(1580979066520)/,[List],"POLYGON ((121.557222222222 25.1077777777778, 121.557222222222 25.1063888888889, 121.556388888889 25.1066666666667, 121.556111111111 25.1083333333333, 121.557222222222 25.1077777777778))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",383,1,03.20003.20056.20029,7,1,北133 憲兵營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：吳帆
電子郵件：wfsummerday@gmail.com電話：0980654639",,1,21625,/Date(1580979066643)/,21625,/Date(1580979066643)/,[List],"POLYGON ((121.546666666667 25.1516666666667, 121.5475 25.1513888888889, 121.548333333333 25.1522222222222, 121.5475 25.1522222222222, 121.546666666667 25.1516666666667))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",384,1,03.20003.20056.20029,7,1,北134 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：黃緒東
電話：(02)28382456#605646",,1,21625,/Date(1580979066770)/,21625,/Date(1580979066770)/,[List],"POLYGON ((121.533227777778 25.1053444444444, 121.534833333333 25.1052888888889, 121.535577777778 25.1045138888889, 121.536186111111 25.1038277777778, 121.536063888889 25.1026305555556, 121.535627777778 25.1025944444444, 121.535413888889 25.1037, 121.534833333333 25.1036416666667, 121.534872222222 25.10255, 121.533663888889 25.1024944444444, 121.533266666667 25.1041194444444, 121.533227777778 25.1053444444444))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",385,1,03.20003.20056.20029,7,1,北135 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：朱芸溱
電話：(02)28629876#606507",,1,21625,/Date(1580979066893)/,21625,/Date(1580979066893)/,[List],"POLYGON ((121.558747222222 25.1453777777778, 121.557555555556 25.14505, 121.557238888889 25.1438444444444, 121.557708333333 25.1435527777778, 121.558013888889 25.1435333333333, 121.558238888889 25.1437416666667, 121.558447222222 25.1440944444444, 121.558747222222 25.1453777777778))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",386,1,03.20003.20056.20029,7,1,北136 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：洪添賜
電話：(02)28629876#606526",,1,21625,/Date(1580979067020)/,21625,/Date(1580979067020)/,[List],"POLYGON ((121.5225 25.1809416666667, 121.522505555556 25.1781138888889, 121.521233333333 25.17825, 121.520852777778 25.1793666666667, 121.521466666667 25.18025, 121.521441666667 25.1809472222222, 121.5225 25.1809416666667))"
"罰款3萬-15萬
註冊/地點/操作限制
得沒入遙控無人機",387,1,03.20003.20056.20029,7,1,北137 國軍營區,本區禁止遙控無人機飛航活動，因執行業務得經臺北市政府會商陸軍第六軍團指揮部同意後為之。,/Date(1561910400000)/,/Date(29694960000000)/,"承辦窗口：江紹華
電話：(02)28629876#606152",,1,21625,/Date(1580979067160)/,21625,/Date(1580979067160)/,[List],"POLYGON ((121.558952777778 25.1408805555556, 121.561483333333 25.1430388888889, 121.562461111111 25.1423361111111, 121.562388888889 25.1403888888889, 121.558952777778 25.1408805555556))"
